_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
684346752ccfd5e865878cb5,Lava louças,eletrodomesticos,1857.82,96.5077649938,2022-10-25,Beatriz Moraes,PR,4,boleto,1,-24.89,-51.55
684346752ccfd5e865878cba,Jogo de panelas,utilidades domesticas,106.27,6.1896623221,2022-10-25,Thiago Silva,SC,1,cartao_credito,1,-27.45,-50.95
684346752ccfd5e865878cc2,Carrinho controle remoto,brinquedos,92.79,5.4670533398,2021-11-25,Beatriz Moraes,SP,3,cartao_credito,6,-22.19,-48.79
684346752ccfd5e865878cc4,Bicicleta,esporte e lazer,422.58,20.0855527752,2021-11-25,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
684346752ccfd5e865878cc5,Fone de ouvido,eletronicos,173.87,6.8424934952,2021-11-25,João Souza,MG,5,cartao_credito,1,-18.1,-44.38
684346752ccfd5e865878cc8,Bateria,instrumentos musicais,876.03,44.2304011145,2022-11-25,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878ccf,Mesa de centro,moveis,243.75,13.5100587267,2022-11-25,Mariana Ferreira,RS,5,boleto,1,-30.17,-53.5
684346752ccfd5e865878cd9,Celular Plus X42,eletronicos,2932.05,162.3647770966,2021-12-25,Rafael Costa,PE,5,cartao_credito,2,-8.38,-37.86
684346752ccfd5e865878cdf,Guarda roupas,moveis,631.21,34.4984487405,2021-12-25,Isabella Pereira,SP,1,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878be3,Bola de vôlei,esporte e lazer,64.15,4.355642343,2023-02-25,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865878c04,Kit banquetas,moveis,363.32,16.9301360532,2022-03-25,Thiago Silva,PE,5,cartao_credito,4,-8.38,-37.86
684346752ccfd5e865878c05,Smartwatch,eletronicos,269.06,14.6097614676,2023-03-25,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878c08,Mesa de jantar,moveis,321.41,17.3972414777,2023-03-25,Bianca Santos,MG,4,cartao_credito,1,-18.1,-44.38
684346752ccfd5e865878c09,Pandeiro,instrumentos musicais,52.04,0.0,2023-03-25,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878c1e,Copo térmico,esporte e lazer,37.85,2.546503157,2021-04-25,Bruno Rodrigues,RO,4,cartao_credito,5,-10.83,-63.34
684346752ccfd5e865878c20,Bola de vôlei,esporte e lazer,69.91,1.3069362489,2021-04-25,Bruno Rodrigues,MG,5,cartao_credito,2,-18.1,-44.38
684346752ccfd5e865878c22,Pandeiro,instrumentos musicais,80.41,1.8660296606,2022-04-25,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865878c37,Celular Plus X42,eletronicos,1717.31,91.9726956634,2021-05-25,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865878c39,Geladeira,eletrodomesticos,2901.88,152.1008190399,2021-05-25,Camila Ribeiro,SP,4,boleto,1,-22.19,-48.79
684346752ccfd5e865878c3a,Dinossauro Rex,brinquedos,24.17,1.818084312,2021-05-25,Thiago Silva,RJ,5,cartao_credito,1,-22.25,-42.66
684346752ccfd5e865878c3e,Celular Plus X42,eletronicos,1776.06,92.1542909609,2022-05-25,Larissa Alves,MG,5,cartao_credito,3,-18.1,-44.38
684346752ccfd5e865878c3f,Copo térmico,esporte e lazer,83.79,5.3499806008,2022-05-25,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878c43,Lavadora de roupas,eletrodomesticos,1613.12,89.0576034066,2022-05-25,João Souza,RJ,5,cartao_credito,1,-22.25,-42.66
684346752ccfd5e865878c51,Guarda roupas,moveis,643.62,35.6699440778,2021-06-25,Rafael Costa,PR,1,cartao_credito,2,-24.89,-51.55
684346752ccfd5e865878c52,Cômoda,moveis,391.89,18.4514026031,2022-06-25,Bruno Rodrigues,SP,1,boleto,1,-22.19,-48.79
684346752ccfd5e865878c54,Bola de vôlei,esporte e lazer,69.92,1.3074687188,2022-06-25,Lucas Oliveira,MG,3,cartao_credito,2,-18.1,-44.38
684346752ccfd5e865878c56,Cama king,moveis,730.68,39.1952886318,2022-06-25,Juliana Costa,MS,5,cartao_credito,3,-20.51,-54.54
684346752ccfd5e865878c61,Guarda roupas,moveis,650.05,40.9928212523,2021-07-25,Pedro Gomes,MG,5,cartao_credito,10,-18.1,-44.38
684346752ccfd5e865878c75,Mochila,esporte e lazer,145.9,8.0575128861,2021-08-25,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
684346752ccfd5e865878c77,Celular Plus X42,eletronicos,2724.73,142.6681144786,2021-08-25,Isabella Pereira,RJ,5,cartao_credito,9,-22.25,-42.66
684346752ccfd5e865878c78,Jogo de panelas,utilidades domesticas,112.01,3.5486345951,2021-08-25,Pedro Gomes,RJ,5,cartao_credito,2,-22.25,-42.66
684346752ccfd5e865878c7f,Fogão,eletrodomesticos,1375.49,70.8251435372,2022-08-25,Rafael Costa,PR,5,boleto,1,-24.89,-51.55
684346752ccfd5e865878c82,Lavadora de roupas,eletrodomesticos,1765.53,94.5402655982,2022-08-25,Pedro Gomes,SP,3,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878c87,Lavadora de roupas,eletrodomesticos,1880.73,101.0316296799,2022-08-25,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878c98,Bola de vôlei,esporte e lazer,76.37,4.5975772733,2022-09-25,Camila Ribeiro,PR,5,boleto,1,-24.89,-51.55
684346752ccfd5e865878c9b,Faqueiro,utilidades domesticas,64.09,6.5764160142,2022-09-25,Thiago Silva,RJ,5,cartao_credito,1,-22.25,-42.66
684346752ccfd5e865878ca1,Bicicleta,esporte e lazer,352.71,19.0638723147,2022-09-25,Thiago Silva,SC,5,cupom,1,-27.45,-50.95
684346752ccfd5e865878ca3,Tablet ABXY,eletronicos,1400.06,75.4373982293,2022-09-25,Felipe Santos,SP,3,cartao_debito,1,-22.19,-48.79
684346752ccfd5e865878ca5,Impressora,eletronicos,483.66,23.3378790219,2022-09-25,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
684346752ccfd5e865878cad,Micro-ondas,eletrodomesticos,646.73,34.7195527838,2021-10-25,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878cb0,Micro-ondas,eletrodomesticos,564.11,27.6215994958,2021-10-25,Bruno Rodrigues,BA,5,boleto,1,-13.29,-41.71
684346752ccfd5e865878cb1,Dinossauro Rex,brinquedos,24.44,0.0,2022-10-25,Pedro Gomes,RJ,5,cupom,1,-22.25,-42.66
684346752ccfd5e865878cc3,Celular ABXY,eletronicos,1609.42,85.9855500271,2021-11-25,Thiago Silva,BA,5,cartao_credito,1,-13.29,-41.71
684346752ccfd5e865878cc6,Mochila,esporte e lazer,135.37,4.7924843188,2021-11-25,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
684346752ccfd5e865878cc7,Poltrona,moveis,302.7,13.7023034226,2021-11-25,Juliana Costa,DF,5,cartao_credito,1,-15.83,-47.86
684346752ccfd5e865878ccc,Pandeiro,instrumentos musicais,79.77,13.8284560539,2022-11-25,Larissa Alves,RJ,4,cartao_credito,3,-22.25,-42.66
684346752ccfd5e865878cd0,Bola de basquete,esporte e lazer,39.74,3.7688297983,2022-11-25,Pedro Gomes,SP,5,cupom,1,-22.19,-48.79
684346752ccfd5e865878cd1,Ciência de dados com python,livros,63.46,0.0,2022-11-25,Felipe Santos,PB,5,cupom,1,-7.28,-36.72
684346752ccfd5e865878cdb,Guitarra,instrumentos musicais,803.97,43.7488316658,2021-12-25,Bruno Rodrigues,SP,3,cartao_credito,4,-22.19,-48.79
684346752ccfd5e865878cdc,Celular Plus X42,eletronicos,3178.5,169.5343396011,2021-12-25,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878cde,Secadora de roupas,eletrodomesticos,1736.83,93.3693875892,2021-12-25,João Souza,SP,1,cartao_credito,3,-22.19,-48.79
684346752ccfd5e865878ce1,Blocos de montar,brinquedos,41.24,2.7270104586,2021-12-25,Isabella Pereira,SC,5,cartao_credito,6,-27.45,-50.95
684346752ccfd5e865878ce6,Lava louças,eletrodomesticos,1389.84,74.5359033253,2022-12-25,Larissa Alves,BA,5,boleto,1,-13.29,-41.71
684346752ccfd5e865878ce8,Poltrona,moveis,324.35,17.553787633,2022-12-25,Juliana Costa,SP,4,cartao_credito,5,-22.19,-48.79
684346752ccfd5e865878ceb,Cama box,moveis,860.62,46.3565304327,2022-12-25,Camila Ribeiro,MG,1,cartao_credito,10,-18.1,-44.38
684346752ccfd5e865878ce3,Bicicleta,esporte e lazer,948.75,48.1025223434,2021-12-25,Bianca Santos,MT,4,cartao_credito,4,-12.64,-55.42
684346752ccfd5e865878ce9,Jogo de copos,utilidades domesticas,36.32,5.0977470575,2022-12-25,Bruno Rodrigues,SP,5,cartao_credito,4,-22.19,-48.79
684346752ccfd5e865878cea,Bola de basquete,esporte e lazer,31.54,0.0,2022-12-25,Larissa Alves,MG,5,boleto,1,-18.1,-44.38
684346752ccfd5e865878cef,Jogo de copos,utilidades domesticas,56.97,0.0,2022-12-25,Lucas Oliveira,PR,5,cartao_credito,1,-24.89,-51.55
684346752ccfd5e865878cf5,Iniciando em programação,livros,45.42,3.1054905089,2021-01-26,Bruno Rodrigues,RJ,4,cartao_credito,10,-22.25,-42.66
684346752ccfd5e865878cf8,Blocos de montar,brinquedos,46.3,0.0,2021-01-26,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878cfb,Bola de vôlei,esporte e lazer,70.75,4.0503505642,2021-01-26,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878d02,Cômoda,moveis,368.58,17.210215229,2022-01-26,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878d07,Guarda roupas,moveis,631.8,41.4434589082,2023-01-26,Thiago Silva,SP,4,cartao_credito,3,-22.19,-48.79
684346752ccfd5e865878d17,Jogo de tabuleiro,brinquedos,150.18,5.5810722643,2022-02-26,Larissa Alves,RJ,2,cartao_credito,2,-22.25,-42.66
684346752ccfd5e865878d1a,Celular ABXY,eletronicos,1324.47,71.4638907917,2022-02-26,Rafael Costa,PR,3,cartao_credito,2,-24.89,-51.55
684346752ccfd5e865878d1b,Fogão,eletrodomesticos,1204.02,61.6948818882,2022-02-26,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878d1e,Guitarra,instrumentos musicais,1201.03,64.482338842,2022-02-26,Lucas Oliveira,SP,4,cupom,1,-22.19,-48.79
684346752ccfd5e865878d24,TV Led UHD 4K,eletronicos,2137.96,111.4243772196,2023-02-26,João Souza,MG,1,cartao_credito,4,-18.1,-44.38
684346752ccfd5e865878d25,Sofá retrátil,moveis,880.58,44.4726749263,2023-02-26,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878d26,Boneca bebê,brinquedos,79.86,1.8367438153,2023-02-26,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865878d39,Smartwatch,eletronicos,262.55,11.56443671,2021-03-26,Beatriz Moraes,PI,5,boleto,1,-6.6,-42.28
684346752ccfd5e865878d3a,Corda de pular,esporte e lazer,19.01,1.5433298354,2021-03-26,Bruno Rodrigues,MG,3,cartao_credito,5,-18.1,-44.38
684346752ccfd5e865878d3e,Jogo de tabuleiro,brinquedos,250.26,13.856696642,2022-03-26,Camila Ribeiro,SP,5,cartao_credito,6,-22.19,-48.79
684346752ccfd5e865878d43,Blocos de montar,brinquedos,37.9,2.3011868902,2022-03-26,Mariana Ferreira,PA,5,cartao_credito,2,-3.79,-52.48
684346752ccfd5e865878d44,Lava louças,eletrodomesticos,1402.07,74.9391354162,2022-03-26,Lucas Oliveira,MS,5,cartao_credito,4,-20.51,-54.54
684346752ccfd5e865878d49,Sofá retrátil,moveis,902.46,45.6377191024,2023-03-26,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
684346752ccfd5e865878d4b,Celular ABXY,eletronicos,1139.44,63.8355684273,2023-03-26,Bianca Santos,SP,5,cartao_credito,4,-22.19,-48.79
684346752ccfd5e865878d4d,Fogão,eletrodomesticos,790.19,42.9636554645,2023-03-26,João Souza,BA,1,cartao_credito,3,-13.29,-41.71
684346752ccfd5e865878d5a,Cama king,moveis,1249.85,64.135191513,2021-04-26,Thiago Silva,ES,5,cupom,1,-19.19,-40.34
684346752ccfd5e865878d5c,Bicicleta,esporte e lazer,921.41,49.5934150519,2022-04-26,Felipe Santos,ES,5,boleto,1,-19.19,-40.34
684346752ccfd5e865878d73,Bola de basquete,esporte e lazer,96.32,6.5278655771,2022-05-26,Beatriz Moraes,PB,5,cartao_credito,2,-7.28,-36.72
684346752ccfd5e865878d76,Impressora,eletronicos,429.14,23.1335398824,2022-05-26,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865878d82,Headset,eletronicos,280.12,12.4999863523,2021-06-26,Larissa Alves,RS,4,cartao_credito,2,-30.17,-53.5
684346752ccfd5e865878d83,Xadrez de madeira,brinquedos,43.87,2.6247223335,2021-06-26,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878d85,Lavadora de roupas,eletrodomesticos,1953.7,104.5549124712,2021-06-26,Bianca Santos,SP,1,cartao_credito,5,-22.19,-48.79
684346752ccfd5e865878d8b,Geladeira,eletrodomesticos,2752.36,144.1393288564,2022-06-26,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
684346752ccfd5e865878d99,Assistente virtual,eletronicos,366.68,20.2116190291,2021-07-26,Bruno Rodrigues,SP,1,cartao_credito,8,-22.19,-48.79
684346752ccfd5e865878d9e,Cômoda,moveis,366.05,17.0755003402,2022-07-26,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865878da8,Cômoda,moveis,341.64,18.7224067341,2021-08-26,Isabella Pereira,SP,4,cartao_credito,15,-22.19,-48.79
684346752ccfd5e865878da9,Cama box,moveis,647.29,42.268254808,2021-08-26,Isabella Pereira,ES,5,cartao_credito,4,-19.19,-40.34
684346752ccfd5e865878daf,Geladeira,eletrodomesticos,2448.76,137.9446834272,2021-08-26,João Souza,SP,5,cartao_credito,3,-22.19,-48.79
684346752ccfd5e865878db0,Smartwatch,eletronicos,262.8,17.1571257143,2021-08-26,Bruno Rodrigues,MG,3,cartao_credito,4,-18.1,-44.38
684346752ccfd5e865878db1,Bola de basquete,esporte e lazer,81.79,4.6381973514,2021-08-26,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865878db3,Dinossauro Rex,brinquedos,21.28,0.0,2022-08-26,Larissa Alves,SP,3,cupom,1,-22.19,-48.79
684346752ccfd5e865878db6,Micro-ondas,eletrodomesticos,907.0,45.8794604442,2022-08-26,Larissa Alves,PR,5,cartao_credito,3,-24.89,-51.55
684346752ccfd5e865878dbc,Secadora de roupas,eletrodomesticos,1441.84,74.3580814296,2021-09-26,Bianca Santos,PE,4,cartao_credito,6,-8.38,-37.86
684346752ccfd5e865878dbd,Cubo mágico 8x8,brinquedos,22.83,0.0,2021-09-26,Mariana Ferreira,MG,4,cartao_credito,3,-18.1,-44.38
684346752ccfd5e865878dc0,Guarda roupas,moveis,621.84,30.6955483206,2021-09-26,João Souza,SP,5,cartao_credito,6,-22.19,-48.79
684346752ccfd5e865878dc1,Cubo mágico 8x8,brinquedos,23.76,0.0,2021-09-26,Felipe Santos,RJ,1,cartao_credito,1,-22.25,-42.66
684346752ccfd5e865878dcb,TV Led UHD 4K,eletronicos,3876.65,206.9510544969,2022-09-26,Thiago Silva,MG,5,cartao_credito,4,-18.1,-44.38
684346752ccfd5e865878cec,Poltrona,moveis,277.03,15.0341399906,2022-12-25,Lucas Oliveira,MG,4,boleto,1,-18.1,-44.38
684346752ccfd5e865878ced,Panela de pressão,utilidades domesticas,88.66,2.3053173413,2022-12-25,Rafael Costa,MG,5,cartao_credito,3,-18.1,-44.38
684346752ccfd5e865878cee,Lavadora de roupas,eletrodomesticos,1722.83,92.0186404406,2022-12-25,Camila Ribeiro,PR,5,cartao_credito,3,-24.89,-51.55
684346752ccfd5e865878cf6,Iniciando em programação,livros,82.27,4.9117345238,2021-01-26,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878cfa,Tablet ABXY,eletronicos,1556.73,83.1743151364,2021-01-26,Bruno Rodrigues,SP,1,cartao_credito,2,-22.19,-48.79
684346752ccfd5e865878cfc,Cadeira de escritório,moveis,355.2,19.4395964045,2021-01-26,Pedro Gomes,SP,5,cartao_credito,6,-22.19,-48.79
684346752ccfd5e865878cfd,Jogo de copos,utilidades domesticas,36.98,13.6151019528,2022-01-26,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878cfe,Kit banquetas,moveis,405.89,19.1968604854,2022-01-26,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865878d00,Lavadora de roupas,eletrodomesticos,1601.54,85.8082914463,2022-01-26,Thiago Silva,SP,2,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878d03,Xadrez de madeira,brinquedos,49.42,0.0,2022-01-26,Mariana Ferreira,SP,5,cartao_credito,7,-22.19,-48.79
684346752ccfd5e865878d06,Celular ABXY,eletronicos,1298.32,69.6627386544,2022-01-26,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878d08,Faqueiro,utilidades domesticas,79.25,7.3836404068,2023-01-26,Camila Ribeiro,PR,5,cartao_credito,7,-24.89,-51.55
684346752ccfd5e865878d13,Lavadora de roupas,eletrodomesticos,1892.2,101.2850620237,2021-02-26,Thiago Silva,RJ,5,boleto,1,-22.25,-42.66
684346752ccfd5e865878d16,Faqueiro,utilidades domesticas,41.68,2.7504391349,2021-02-26,Bianca Santos,MG,5,cartao_credito,2,-18.1,-44.38
684346752ccfd5e865878d1c,Impressora,eletronicos,382.19,20.6335936269,2022-02-26,Lucas Oliveira,PR,5,cartao_credito,3,-24.89,-51.55
684346752ccfd5e865878d1f,Cadeira de escritório,moveis,530.41,25.827175879,2022-02-26,Lucas Oliveira,SP,4,cartao_credito,3,-22.19,-48.79
684346752ccfd5e865878d20,Modelagem preditiva,livros,85.82,2.1540958852,2022-02-26,Lucas Oliveira,SP,2,cartao_credito,2,-22.19,-48.79
684346752ccfd5e865878d21,Mochila,esporte e lazer,138.68,15.1863024122,2023-02-26,Bianca Santos,MG,5,cartao_credito,6,-18.1,-44.38
684346752ccfd5e865878d28,Pandeiro,instrumentos musicais,113.15,6.3080230078,2023-02-26,Beatriz Moraes,SC,5,cartao_credito,2,-27.45,-50.95
684346752ccfd5e865878d35,Jogo de copos,utilidades domesticas,30.26,2.2982661163,2021-03-26,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
684346752ccfd5e865878d48,Jogo de panelas,utilidades domesticas,150.89,8.5655430871,2023-03-26,Camila Ribeiro,RJ,3,cartao_credito,1,-22.25,-42.66
684346752ccfd5e865878d54,Corda de pular,esporte e lazer,17.98,1.2405068176,2021-04-26,Lucas Oliveira,DF,3,cartao_credito,8,-15.83,-47.86
684346752ccfd5e865878d55,Pandeiro,instrumentos musicais,41.76,0.0,2021-04-26,Bianca Santos,BA,3,cartao_credito,4,-13.29,-41.71
684346752ccfd5e865878d57,Bateria,instrumentos musicais,1432.66,77.1732501553,2021-04-26,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878d5b,Modelagem preditiva,livros,87.66,5.5560464583,2022-04-26,Felipe Santos,MG,1,cartao_credito,3,-18.1,-44.38
684346752ccfd5e865878d5e,Pandeiro,instrumentos musicais,113.72,6.9436630593,2022-04-26,Isabella Pereira,DF,4,cartao_credito,10,-15.83,-47.86
684346752ccfd5e865878d62,Cama box,moveis,588.13,28.9005922339,2022-04-26,Larissa Alves,SP,5,cartao_debito,1,-22.19,-48.79
684346752ccfd5e865878d78,Cama king,moveis,589.56,28.9767354319,2022-05-26,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878d80,Panela de pressão,utilidades domesticas,71.65,4.0982728566,2021-06-26,Larissa Alves,RS,1,boleto,1,-30.17,-53.5
684346752ccfd5e865878d81,Cadeira de escritório,moveis,637.8,35.6137255924,2021-06-26,Felipe Santos,PR,1,boleto,1,-24.89,-51.55
684346752ccfd5e865878d86,Bateria,instrumentos musicais,960.58,51.4367719998,2021-06-26,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
684346752ccfd5e865878d96,Bateria,instrumentos musicais,974.02,52.3947392798,2021-07-26,Felipe Santos,MG,5,boleto,1,-18.1,-44.38
684346752ccfd5e865878dae,Cubo mágico 8x8,brinquedos,18.77,0.0,2021-08-26,Bruno Rodrigues,RJ,4,boleto,1,-22.25,-42.66
684346752ccfd5e865878db2,Violão,instrumentos musicais,352.71,19.3118509311,2021-08-26,Bianca Santos,MG,5,boleto,1,-18.1,-44.38
684346752ccfd5e865878db8,Carrinho controle remoto,brinquedos,75.39,4.540555686,2022-08-26,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865878dc2,Micro-ondas,eletrodomesticos,645.87,34.9217389874,2021-09-26,Bruno Rodrigues,SE,5,boleto,1,-10.57,-37.45
684346752ccfd5e865878dc3,Bola de vôlei,esporte e lazer,61.36,3.9542475549,2021-09-26,Rafael Costa,MG,1,cartao_credito,5,-18.1,-44.38
684346752ccfd5e865878dc5,Mesa de jantar,moveis,334.06,25.8653379059,2022-09-26,Bruno Rodrigues,MG,5,cartao_credito,1,-18.1,-44.38
684346752ccfd5e865878dc6,Guitarra,instrumentos musicais,1248.4,64.0579833752,2022-09-26,Isabella Pereira,MG,5,cartao_credito,3,-18.1,-44.38
684346752ccfd5e865878dcd,Fone de ouvido,eletronicos,164.16,9.6294413154,2022-09-26,Pedro Gomes,RJ,5,cartao_credito,4,-22.25,-42.66
684346752ccfd5e865878dcc,Smartwatch,eletronicos,239.15,10.3184571066,2022-09-26,Bianca Santos,MA,5,cartao_credito,3,-5.42,-45.44
684346752ccfd5e865878dd9,Headset,eletronicos,186.55,10.216352191,2021-10-26,Felipe Santos,RN,5,cartao_credito,2,-5.81,-36.59
684346752ccfd5e865878ddc,Tablet ABXY,eletronicos,1159.77,59.33870251,2021-10-26,Bianca Santos,PR,1,cartao_credito,5,-24.89,-51.55
684346752ccfd5e865878ddf,Boneca bebê,brinquedos,67.04,4.0959433062,2022-10-26,João Souza,DF,5,cupom,1,-15.83,-47.86
684346752ccfd5e865878de1,Jogo de tabuleiro,brinquedos,160.64,8.8367226388,2022-10-26,João Souza,SP,3,boleto,1,-22.19,-48.79
684346752ccfd5e865878de2,Cômoda,moveis,441.74,33.102269602,2022-10-26,Felipe Santos,PR,5,cartao_credito,8,-24.89,-51.55
684346752ccfd5e865878de3,Blocos de montar,brinquedos,58.58,0.0,2022-10-26,Juliana Costa,SP,2,boleto,1,-22.19,-48.79
684346752ccfd5e865878ded,Tablet ABXY,eletronicos,1721.29,91.942290977,2021-11-26,Pedro Gomes,MG,2,boleto,1,-18.1,-44.38
684346752ccfd5e865878df1,Jogo de copos,utilidades domesticas,29.67,4.7436545634,2021-11-26,Rafael Costa,PR,1,boleto,1,-24.89,-51.55
684346752ccfd5e865878df2,Jogo de copos,utilidades domesticas,54.45,0.0,2021-11-26,Rafael Costa,SP,4,cartao_credito,2,-22.19,-48.79
684346752ccfd5e865878df4,Lavadora de roupas,eletrodomesticos,2088.11,111.4687015309,2022-11-26,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
684346752ccfd5e865878df6,Bola de basquete,esporte e lazer,32.58,2.0235637984,2022-11-26,Beatriz Moraes,SC,5,cartao_credito,3,-27.45,-50.95
684346752ccfd5e865878df7,Jogo de copos,utilidades domesticas,45.03,3.2861272066,2022-11-26,Bruno Rodrigues,RJ,1,cartao_credito,5,-22.25,-42.66
684346752ccfd5e865878e04,Bola de basquete,esporte e lazer,65.93,1.0950132223,2021-12-26,Thiago Silva,MG,5,cartao_credito,2,-18.1,-44.38
684346752ccfd5e865878e06,Boneca bebê,brinquedos,71.02,1.3660404096,2021-12-26,Bruno Rodrigues,ES,5,cartao_credito,5,-19.19,-40.34
684346752ccfd5e865878e09,Mesa de jantar,moveis,437.82,32.8935413949,2021-12-26,Camila Ribeiro,SP,5,cartao_credito,5,-22.19,-48.79
684346752ccfd5e865878e0d,Cadeira de escritório,moveis,473.46,22.7947597076,2022-12-26,João Souza,SP,3,cartao_credito,7,-22.19,-48.79
684346752ccfd5e865878e0f,Jogo de panelas,utilidades domesticas,259.86,20.2163776014,2022-12-26,Beatriz Moraes,RJ,5,boleto,1,-22.25,-42.66
684346752ccfd5e865878e28,Boneca bebê,brinquedos,72.82,1.4618849944,2022-01-27,Pedro Gomes,SP,4,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878e29,Guitarra,instrumentos musicais,1198.96,61.4254521107,2022-01-27,Rafael Costa,SP,3,cartao_credito,10,-22.19,-48.79
684346752ccfd5e865878e2b,Ciência de dados com python,livros,96.51,6.0787149911,2022-01-27,Thiago Silva,MT,5,cupom,1,-12.64,-55.42
684346752ccfd5e865878e33,Poltrona,moveis,338.74,18.5679904585,2023-01-27,Isabella Pereira,RJ,4,cartao_credito,1,-22.25,-42.66
684346752ccfd5e865878e3c,Panela de pressão,utilidades domesticas,116.01,6.4603094038,2021-02-27,Juliana Costa,ES,4,cartao_credito,4,-19.19,-40.34
684346752ccfd5e865878e47,Cubo mágico 8x8,brinquedos,27.27,1.983149986,2022-02-27,Larissa Alves,MG,5,boleto,1,-18.1,-44.38
684346752ccfd5e865878e48,Celular ABXY,eletronicos,1618.46,92.7237512019,2022-02-27,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865878e4a,Celular ABXY,eletronicos,1317.47,70.4344399271,2022-02-27,Lucas Oliveira,CE,4,cartao_credito,4,-5.2,-39.53
684346752ccfd5e865878e52,Violão,instrumentos musicais,410.42,22.3798952805,2023-02-27,Felipe Santos,RJ,5,boleto,1,-22.25,-42.66
684346752ccfd5e865878e53,Kit banquetas,moveis,361.49,16.8326940585,2023-02-27,Beatriz Moraes,SP,1,cartao_credito,6,-22.19,-48.79
684346752ccfd5e865878e54,Secadora de roupas,eletrodomesticos,1993.78,106.4459128136,2023-02-27,Lucas Oliveira,SP,4,cartao_credito,8,-22.19,-48.79
684346752ccfd5e865878e68,Faqueiro,utilidades domesticas,58.15,0.0,2021-03-27,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865878e69,Kit banquetas,moveis,438.38,23.6311929882,2021-03-27,Thiago Silva,MG,1,cartao_credito,8,-18.1,-44.38
684346752ccfd5e865878e6b,Ciência de dados com python,livros,87.44,5.1870214703,2021-03-27,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878e6f,Guitarra,instrumentos musicais,1181.49,60.4952271675,2022-03-27,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865878e7b,Cadeira de escritório,moveis,318.14,17.2287747187,2023-03-27,João Souza,AM,5,cartao_credito,1,-3.47,-65.1
